Date,Packet Loss,Min,Avg,Max,Standard_Deviation
4/22/2017,0%,123.551,123.635,123.838,0.133
4/22/2017,0%,123.501,123.622,124.07,0.352
4/22/2017,0%,123.528,123.608,123.841,0.36
4/22/2017,0%,123.468,123.571,123.755,0.201
4/22/2017,0%,123.485,123.578,123.859,0.422
4/22/2017,0%,123.448,123.594,123.81,0.281
4/22/2017,0%,123.515,123.606,124.14,0.305
4/22/2017,0%,123.468,123.582,123.845,0.391
4/22/2017,0%,123.491,123.577,123.873,0.477
4/22/2017,0%,123.463,123.584,123.838,0.304
4/22/2017,0%,123.507,123.598,123.923,0.287
4/22/2017,0%,123.498,123.611,123.829,0.392
4/22/2017,0%,123.539,123.623,123.892,0.26
4/22/2017,0%,123.535,123.604,123.834,0.435
4/22/2017,0%,123.495,123.601,123.905,0.137
4/22/2017,0%,143.239,143.372,143.621,0.471
4/22/2017,0%,143.264,143.382,143.634,0.097
4/23/2017,0%,123.496,123.609,123.913,0.383
4/23/2017,0%,123.528,123.606,123.896,0.342
4/23/2017,0%,123.493,123.603,123.896,0.139
4/23/2017,0%,123.505,123.636,123.861,0.306
4/23/2017,0%,123.528,123.603,123.899,0.437
4/23/2017,0%,123.571,123.652,124.012,0.309
4/23/2017,0%,123.472,123.593,123.773,0.127
4/23/2017,0%,123.487,123.593,123.898,0.377
4/23/2017,0%,123.533,123.604,123.848,0.232
4/23/2017,0%,123.521,123.61,123.877,0.437
4/23/2017,0%,123.515,123.707,125.594,0.515
4/23/2017,0%,123.526,123.632,123.851,0.323
4/23/2017,0%,123.532,123.639,123.903,0.141
4/23/2017,0%,123.512,123.582,123.864,0.375
4/23/2017,0%,123.508,123.583,123.81,0.45
4/23/2017,0%,123.5,123.607,123.885,0.379
4/23/2017,0%,123.552,123.619,123.802,0.126
4/23/2017,0%,123.493,123.62,123.908,0.495
4/23/2017,0%,123.521,123.602,123.84,0.49
4/23/2017,0%,123.508,123.639,124.061,0.164
4/23/2017,0%,123.505,123.61,123.858,0.423
4/23/2017,0%,123.515,123.608,123.888,0.175
4/23/2017,0%,123.534,123.637,123.897,0.178
4/23/2017,0%,123.512,123.632,123.848,0.088
4/24/2017,0%,123.495,123.587,123.856,0.324
4/24/2017,0%,123.536,123.614,123.82,0.448
4/24/2017,0%,123.522,123.626,124.055,0.108
4/24/2017,0%,123.511,123.601,123.879,0.137
4/24/2017,0%,123.516,123.617,123.806,0.259
4/24/2017,0%,123.542,123.611,123.881,0.283
4/24/2017,0%,123.506,123.668,124.446,0.512
4/24/2017,0%,123.52,123.657,124.106,0.316
4/24/2017,0%,123.564,123.664,123.896,0.493
4/24/2017,0%,123.541,123.656,123.867,0.263
4/24/2017,0%,123.534,123.639,123.895,0.263
4/24/2017,0%,123.52,123.669,123.934,0.387
4/24/2017,0%,123.501,123.689,124.019,0.237
4/24/2017,0%,123.518,123.587,123.746,0.404
4/24/2017,0%,123.54,123.636,123.803,0.45
4/24/2017,0%,123.529,123.638,123.91,0.483
4/24/2017,0%,123.533,123.616,123.868,0.358
4/24/2017,0%,123.517,123.607,123.84,0.34
4/24/2017,0%,123.548,123.635,123.877,0.41
4/24/2017,0%,123.481,123.646,123.839,0.427
4/24/2017,0%,123.53,123.643,124.037,0.499
4/24/2017,0%,123.516,123.598,123.752,0.434
4/24/2017,0%,123.512,123.622,123.952,0.31
4/24/2017,0%,123.519,123.608,123.714,0.275
4/25/2017,0%,123.529,123.604,123.811,0.406
4/25/2017,0%,123.531,123.64,123.908,0.467
4/25/2017,0%,123.519,123.689,123.959,0.257
4/25/2017,0%,123.541,123.594,123.889,0.422
4/25/2017,0%,123.488,123.591,123.829,0.358
4/25/2017,0%,123.512,123.595,123.876,0.451
4/25/2017,0%,123.546,123.652,123.886,0.179
4/25/2017,5%,123.526,123.633,123.903,0.291
4/25/2017,0%,123.525,123.718,124.382,0.475
4/25/2017,0%,123.555,123.671,124.108,0.396
4/25/2017,0%,123.53,123.624,123.908,0.303
4/25/2017,0%,123.565,123.639,124.025,0.363
4/25/2017,0%,123.534,123.656,124.311,0.281
4/25/2017,0%,123.541,123.652,123.897,0.304
4/25/2017,0%,123.545,123.641,123.939,0.21
4/25/2017,0%,123.531,123.616,123.824,0.256
4/25/2017,0%,123.539,123.622,123.932,0.424
4/19/2017,0%,123.522,123.663,123.789,0.451
4/19/2017,0%,123.51,123.597,123.836,0.131
4/19/2017,0%,123.492,123.593,123.862,0.234
4/19/2017,0%,123.488,123.592,123.778,0.376
4/19/2017,0%,123.531,123.618,123.768,0.462
4/19/2017,0%,123.537,123.593,123.783,0.058
4/19/2017,0%,123.517,123.569,123.724,0.433
4/19/2017,0%,123.483,123.584,123.764,0.356
4/19/2017,0%,123.498,123.588,123.74,0.475
4/19/2017,0%,123.523,126.056,129.038,2.504
4/19/2017,0%,123.475,123.629,124.229,0.347
4/19/2017,0%,123.523,123.612,123.836,0.492
4/19/2017,0%,123.51,123.605,123.739,0.356
4/19/2017,0%,123.522,123.611,123.777,0.449
4/19/2017,0%,143.273,143.393,143.519,0.482
4/19/2017,0%,143.256,143.38,143.712,0.391
4/19/2017,0%,123.531,123.775,127.366,0.957
4/20/2017,0%,123.499,123.66,123.986,0.191
4/20/2017,0%,123.465,123.602,123.775,0.176
4/20/2017,0%,123.528,123.855,127.904,0.973
4/20/2017,0%,123.531,123.598,123.775,0.123
4/20/2017,0%,123.459,123.599,124.039,0.497
4/20/2017,0%,123.544,123.635,123.791,0.357
4/20/2017,0%,123.527,123.603,123.847,0.45
4/20/2017,0%,123.538,123.59,123.868,0.422
4/20/2017,0%,123.5,123.585,123.809,0.169
4/20/2017,0%,123.504,123.617,123.823,0.238
4/20/2017,0%,123.503,123.601,123.843,0.438
4/20/2017,0%,123.508,123.59,123.819,0.407
4/20/2017,0%,123.482,123.577,123.824,0.36
4/20/2017,0%,123.517,123.605,123.808,0.375
4/20/2017,0%,123.511,123.612,123.834,0.422
4/20/2017,0%,123.534,123.595,123.799,0.166
4/20/2017,0%,123.533,123.972,130.511,1.538
4/20/2017,0%,123.531,123.633,123.806,0.437
4/20/2017,0%,123.534,123.617,123.793,0.358
4/20/2017,0%,123.521,123.625,123.92,0.262
4/20/2017,0%,123.502,123.607,123.799,0.083
4/20/2017,0%,123.486,123.613,123.845,0.24
4/20/2017,0%,123.518,123.603,123.78,0.23
4/21/2017,0%,123.503,123.599,123.827,0.258
4/21/2017,0%,123.508,123.609,123.797,0.322
4/21/2017,0%,123.519,123.636,123.81,0.075
4/21/2017,0%,123.532,123.619,123.815,0.462
4/21/2017,0%,123.497,123.607,123.826,0.436
4/21/2017,0%,123.518,123.584,123.896,0.304
4/21/2017,0%,123.555,123.679,123.987,0.446
4/21/2017,0%,123.537,123.681,123.978,0.433
4/21/2017,0%,123.497,123.612,123.776,0.282
4/21/2017,0%,123.495,123.63,123.81,0.453
4/21/2017,0%,123.572,123.688,123.836,0.363
4/21/2017,0%,123.533,123.661,123.828,0.176
4/21/2017,0%,123.528,123.646,123.8,0.263
4/21/2017,0%,123.509,123.58,123.772,0.053
4/21/2017,0%,123.51,123.65,123.843,0.381
4/21/2017,0%,123.513,123.638,123.876,0.363
4/21/2017,0%,123.524,123.635,123.9,0.322
4/21/2017,0%,123.52,123.665,123.851,0.309
4/21/2017,0%,123.556,123.68,124.052,0.201
4/21/2017,5%,123.564,123.673,123.877,0.19
4/21/2017,0%,123.539,123.681,124.027,0.422
4/21/2017,0%,123.523,123.59,123.689,0.417
4/21/2017,0%,123.531,123.666,123.971,0.419
4/21/2017,0%,123.535,123.602,123.824,0.201
4/22/2017,0%,123.468,123.585,123.803,0.436
4/22/2017,0%,123.492,123.61,124.05,0.128
4/22/2017,0%,123.508,123.599,123.788,0.338
4/22/2017,0%,123.526,124.001,131.516,1.771
4/22/2017,0%,123.535,123.595,123.759,0.461
4/22/2017,0%,123.518,123.598,123.834,0.339
4/22/2017,0%,123.54,123.637,123.947,0.311
4/22/2017,0%,123.542,123.628,123.766,0.406
4/22/2017,0%,123.529,123.645,123.805,0.375
4/22/2017,0%,123.551,123.636,123.701,0.276
4/22/2017,0%,123.533,123.632,123.822,0.406
4/22/2017,0%,123.558,123.768,124.522,0.381
4/22/2017,0%,123.525,123.666,123.983,0.429
4/22/2017,0%,123.532,123.656,123.883,0.329
4/22/2017,0%,123.546,123.701,123.905,0.458
4/22/2017,0%,123.528,123.682,124.112,0.51
4/16/2017,0%,123.522,123.8,126.997,0.882
4/16/2017,0%,123.481,123.622,123.855,0.179
4/16/2017,0%,123.519,123.594,123.773,0.389
4/16/2017,0%,123.499,123.592,123.846,0.282
4/16/2017,0%,123.492,123.598,123.723,0.404
4/16/2017,0%,123.535,123.596,123.77,0.256
4/16/2017,0%,123.489,123.595,123.753,0.45
4/16/2017,0%,123.498,123.581,123.803,0.42
4/16/2017,0%,123.533,123.594,123.752,0.372
4/16/2017,0%,123.552,126.29,129.082,2.481
4/16/2017,0%,123.513,123.593,123.853,0.438
4/16/2017,0%,123.512,123.607,123.796,0.302
4/16/2017,0%,123.517,123.621,123.977,0.364
4/16/2017,0%,123.549,123.618,123.759,0.319
4/16/2017,0%,143.196,143.365,143.598,0.472
4/16/2017,0%,143.262,143.359,143.502,0.435
4/16/2017,0%,123.53,123.608,123.836,0.357
4/17/2017,0%,123.552,123.638,123.791,0.205
4/17/2017,0%,123.49,123.613,123.83,0.324
4/17/2017,0%,123.496,123.803,126.895,0.757
4/17/2017,0%,123.495,123.603,123.809,0.407
4/17/2017,0%,123.492,123.613,123.872,0.426
4/17/2017,0%,123.55,123.615,123.745,0.063
4/17/2017,0%,123.516,123.613,123.828,0.281
4/17/2017,0%,123.5,123.598,123.71,0.389
4/17/2017,0%,123.531,123.593,123.82,0.373
4/17/2017,0%,123.551,123.59,123.755,0.044
4/17/2017,0%,123.5,123.611,123.78,0.302
4/17/2017,0%,123.523,123.593,123.8,0.339
4/17/2017,0%,123.448,123.607,123.845,0.241
4/17/2017,0%,123.516,123.604,123.885,0.342
4/17/2017,0%,123.497,123.59,123.83,0.28
4/17/2017,0%,123.497,123.606,123.763,0.475
4/17/2017,0%,123.523,123.588,123.771,0.419
4/17/2017,0%,123.549,123.628,123.833,0.3
4/17/2017,0%,123.515,123.671,124.505,0.304
4/17/2017,0%,123.522,123.603,123.834,0.406
4/17/2017,0%,123.52,123.6,123.802,0.32
4/17/2017,0%,123.511,123.644,123.861,0.18
4/17/2017,0%,123.558,123.626,123.759,0.127
4/18/2017,0%,123.49,123.586,123.804,0.405
4/18/2017,0%,123.532,123.617,123.852,0.206
4/18/2017,0%,123.485,123.613,123.854,0.408
4/18/2017,0%,123.535,123.609,123.806,0.299
4/18/2017,0%,123.482,123.599,123.786,0.127
4/18/2017,0%,123.477,123.592,123.723,0.373
4/18/2017,0%,123.53,123.685,123.96,0.157
4/18/2017,0%,123.51,123.677,123.941,0.121
4/18/2017,0%,123.512,123.658,123.888,0.225
4/18/2017,0%,123.539,123.654,123.988,0.473
4/18/2017,0%,123.489,123.653,123.945,0.43
4/18/2017,0%,123.536,123.634,123.843,0.424
4/18/2017,0%,123.538,123.649,123.849,0.328
4/18/2017,0%,123.503,123.598,123.824,0.259
4/18/2017,0%,123.524,123.642,123.87,0.247
4/18/2017,0%,123.525,123.706,123.94,0.445
4/18/2017,0%,123.493,123.619,123.821,0.343
4/18/2017,0%,123.554,123.672,123.814,0.309
4/18/2017,0%,123.564,123.655,123.997,0.471
4/18/2017,0%,123.49,123.649,124.088,0.34
4/18/2017,0%,123.519,123.681,123.858,0.331
4/18/2017,0%,123.505,123.601,123.861,0.258
4/18/2017,0%,123.522,123.675,123.864,0.429
4/18/2017,0%,123.54,123.6,123.762,0.048
4/19/2017,0%,123.5,123.578,123.79,0.357
4/19/2017,0%,123.566,123.707,123.923,0.462
4/19/2017,0%,123.517,123.697,125.587,0.594
4/19/2017,0%,123.471,123.595,123.867,0.324
4/19/2017,0%,123.49,123.577,123.79,0.406
4/19/2017,0%,123.522,123.6,123.772,0.228
4/19/2017,0%,123.553,123.636,123.855,0.438
4/19/2017,0%,123.537,123.659,123.853,0.359
4/19/2017,0%,123.556,123.681,124.037,0.482
4/19/2017,0%,123.542,123.643,123.789,0.489
4/19/2017,0%,123.512,123.631,123.819,0.375
4/19/2017,0%,123.501,123.696,123.916,0.275
4/19/2017,0%,123.586,123.684,124.004,0.398
4/19/2017,0%,123.536,123.863,127.271,0.867
4/19/2017,0%,123.523,123.659,123.99,0.501
4/19/2017,0%,123.484,123.689,124.156,0.514
4/13/2017,0%,123.511,123.612,123.824,0.206
4/13/2017,0%,123.514,123.615,123.87,0.307
4/13/2017,0%,123.492,123.603,123.758,0.065
4/13/2017,0%,123.509,123.614,123.713,0.372
4/13/2017,0%,123.5,123.586,123.739,0.404
4/13/2017,0%,123.498,123.588,123.71,0.355
4/13/2017,0%,123.513,123.599,123.847,0.407
4/13/2017,0%,123.485,123.6,123.823,0.489
4/13/2017,0%,123.471,123.575,123.811,0.391
4/13/2017,0%,123.5,123.575,123.69,0.336
4/13/2017,0%,123.518,123.58,123.815,0.475
4/13/2017,0%,123.491,123.623,123.823,0.362
4/13/2017,0%,123.516,123.593,123.84,0.173
4/13/2017,0%,123.519,123.605,123.847,0.392
4/13/2017,0%,143.243,143.387,143.719,0.197
4/13/2017,0%,143.173,143.371,143.634,0.26
4/13/2017,0%,123.502,123.607,123.792,0.435
4/14/2017,0%,123.504,123.657,124.751,0.501
4/14/2017,0%,123.498,123.591,123.743,0.421
4/14/2017,0%,123.531,123.628,123.847,0.237
4/14/2017,0%,123.497,123.564,123.746,0.165
4/14/2017,0%,123.53,123.634,123.826,0.393
4/14/2017,0%,123.526,123.747,124.634,0.495
4/14/2017,0%,123.51,123.595,123.697,0.298
4/14/2017,0%,123.526,123.625,123.783,0.282
4/14/2017,0%,123.498,123.595,123.773,0.34
4/14/2017,0%,123.487,123.594,123.771,0.202
4/14/2017,0%,123.494,123.732,125.695,0.499
4/14/2017,0%,123.505,123.608,123.763,0.449
4/14/2017,0%,123.488,123.766,126.83,0.834
4/14/2017,0%,123.501,123.593,123.755,0.254
4/14/2017,0%,123.52,123.606,123.815,0.321
4/14/2017,0%,123.543,123.617,123.783,0.391
4/14/2017,0%,123.519,123.59,123.733,0.403
4/14/2017,0%,123.508,123.619,123.805,0.208
4/14/2017,0%,123.534,123.621,123.783,0.302
4/14/2017,0%,123.518,123.624,123.786,0.322
4/14/2017,0%,123.503,123.602,123.847,0.422
4/14/2017,0%,123.536,123.622,123.802,0.34
4/14/2017,0%,123.522,123.617,123.83,0.376
4/15/2017,0%,123.508,123.604,123.789,0.356
4/15/2017,0%,123.514,123.586,123.709,0.251
4/15/2017,0%,123.516,123.598,123.734,0.052
4/15/2017,0%,123.501,123.618,123.854,0.281
4/15/2017,0%,123.515,123.593,123.748,0.055
4/15/2017,0%,123.521,123.593,123.731,0.279
4/15/2017,0%,123.53,123.657,123.833,0.264
4/15/2017,0%,123.539,123.661,124.003,0.254
4/15/2017,0%,123.513,123.621,123.807,0.343
4/15/2017,0%,123.51,123.671,123.826,0.212
4/15/2017,0%,123.544,123.63,123.797,0.39
4/15/2017,0%,123.547,123.623,123.903,0.176
4/15/2017,0%,123.513,123.637,123.952,0.354
4/15/2017,0%,123.532,123.596,123.76,0.372
4/15/2017,0%,123.516,123.612,123.799,0.068
4/15/2017,0%,123.534,123.644,123.792,0.478
4/15/2017,0%,123.552,123.615,123.833,0.406
4/15/2017,0%,123.557,123.659,123.891,0.409
4/15/2017,0%,123.527,123.655,123.881,0.442
4/15/2017,0%,123.544,123.638,123.789,0.302
4/15/2017,0%,123.54,123.664,124.03,0.253
4/15/2017,0%,123.549,123.659,124.619,0.404
4/15/2017,0%,123.527,123.619,123.879,0.174
4/15/2017,0%,123.518,123.587,123.772,0.054
4/16/2017,0%,123.499,123.594,123.731,0.119
4/16/2017,0%,123.53,123.642,123.866,0.401
4/16/2017,0%,123.533,123.596,123.816,0.389
4/16/2017,0%,123.537,123.601,123.828,0.488
4/16/2017,0%,123.485,123.587,123.789,0.434
4/16/2017,0%,123.511,123.592,123.83,0.406
4/16/2017,0%,123.527,123.591,123.784,0.166
4/16/2017,0%,123.552,123.764,124.663,0.537
4/16/2017,0%,123.556,123.662,123.963,0.471
4/16/2017,0%,123.525,123.626,123.789,0.301
4/16/2017,0%,123.541,123.636,123.793,0.17
4/16/2017,0%,123.549,123.7,123.942,0.405
4/16/2017,0%,123.542,123.655,123.853,0.36
4/16/2017,0%,123.579,123.688,124.25,0.424
4/16/2017,0%,123.525,123.686,123.941,0.109
4/16/2017,0%,123.568,123.669,123.851,0.345
4/10/2017,0%,123.515,123.592,123.832,0.407
4/10/2017,0%,123.524,123.598,123.77,0.256
4/10/2017,0%,123.518,123.575,123.758,0.419
4/10/2017,0%,123.522,123.786,127.109,0.871
4/10/2017,0%,123.509,123.608,123.835,0.391
4/10/2017,0%,123.524,123.601,123.869,0.206
4/10/2017,0%,123.476,123.57,123.825,0.435
4/10/2017,0%,123.521,123.586,123.787,0.2
4/10/2017,0%,123.465,123.606,123.795,0.409
4/10/2017,0%,123.499,123.575,123.831,0.321
4/10/2017,0%,123.499,123.591,123.758,0.475
4/10/2017,0%,123.511,123.6,123.913,0.138
4/10/2017,0%,123.506,123.61,123.891,0.283
4/10/2017,0%,123.507,123.598,123.831,0.281
4/10/2017,0%,143.23,143.363,143.733,0.531
4/10/2017,0%,143.259,143.389,143.75,0.447
4/10/2017,0%,123.492,123.606,123.861,0.259
4/11/2017,0%,123.478,123.612,123.879,0.138
4/11/2017,0%,123.527,123.631,123.911,0.495
4/11/2017,0%,123.534,123.644,123.852,0.208
4/11/2017,0%,123.494,123.605,123.9,0.362
4/11/2017,0%,123.534,123.612,123.834,0.49
4/11/2017,0%,123.485,123.626,123.924,0.241
4/11/2017,0%,123.515,123.609,123.861,0.135
4/11/2017,0%,123.523,123.653,123.926,0.346
4/11/2017,0%,123.497,123.586,123.884,0.437
4/11/2017,0%,123.491,123.603,123.842,0.359
4/11/2017,0%,123.487,123.623,123.802,0.302
4/11/2017,0%,123.479,123.593,123.82,0.282
4/11/2017,0%,123.503,123.599,123.891,0.343
4/11/2017,0%,123.498,123.605,123.905,0.21
4/11/2017,0%,123.518,123.594,123.85,0.437
4/11/2017,0%,123.475,123.589,123.832,0.45
4/11/2017,0%,123.506,123.606,123.815,0.209
4/11/2017,0%,123.516,123.627,124.022,0.368
4/11/2017,0%,123.492,123.632,123.866,0.362
4/11/2017,0%,123.545,123.628,123.793,0.476
4/11/2017,0%,123.489,123.615,123.902,0.14
4/11/2017,0%,123.514,123.61,123.842,0.13
4/11/2017,0%,123.493,123.611,123.817,0.49
4/12/2017,0%,123.514,123.601,123.84,0.489
4/12/2017,0%,123.519,123.595,123.865,0.359
4/12/2017,0%,123.544,123.617,123.825,0.389
4/12/2017,0%,123.51,123.616,123.849,0.209
4/12/2017,0%,123.521,123.625,123.987,0.329
4/12/2017,0%,123.509,123.573,123.771,0.461
4/12/2017,0%,123.476,123.662,123.893,0.48
4/12/2017,0%,123.517,123.678,123.85,0.267
4/12/2017,0%,123.541,123.674,123.903,0.155
4/12/2017,0%,123.526,123.623,123.843,0.466
4/12/2017,0%,123.529,123.637,123.952,0.314
4/12/2017,0%,123.489,123.687,123.979,0.503
4/12/2017,0%,123.528,123.73,124.527,0.456
4/12/2017,0%,123.524,123.579,123.815,0.229
4/12/2017,0%,123.521,123.627,123.875,0.38
4/12/2017,0%,123.543,123.664,124.099,0.477
4/12/2017,0%,123.515,123.919,129.81,1.424
4/12/2017,0%,123.535,123.627,123.874,0.478
4/12/2017,0%,123.552,123.664,123.976,0.188
4/12/2017,0%,123.522,123.602,123.831,0.374
4/12/2017,0%,123.532,123.653,123.823,0.468
4/12/2017,0%,123.521,123.684,124.88,0.379
4/12/2017,0%,123.479,123.655,123.872,0.351
4/12/2017,0%,123.526,123.609,123.886,0.377
4/13/2017,0%,123.531,123.589,123.832,0.374
4/13/2017,0%,123.53,123.644,123.91,0.223
4/13/2017,0%,123.531,123.598,123.806,0.405
4/13/2017,0%,123.517,123.596,123.79,0.405
4/13/2017,0%,123.508,123.573,123.776,0.355
4/13/2017,0%,123.504,123.586,123.761,0.124
4/13/2017,0%,123.525,123.623,123.823,0.306
4/13/2017,0%,123.545,123.624,123.784,0.461
4/13/2017,0%,123.538,123.671,123.986,0.339
4/13/2017,0%,123.544,123.625,123.83,0.061
4/13/2017,0%,123.55,123.654,123.914,0.185
4/13/2017,0%,123.572,123.673,123.868,0.259
4/13/2017,0%,123.572,123.708,123.942,0.368
4/13/2017,0%,123.554,123.716,124.069,0.424
4/13/2017,0%,123.567,123.715,124.037,0.341
4/13/2017,0%,123.542,123.651,123.892,0.289
,2,124.0089502,124.1335124,124.5136493,0.361383085
